name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse
14010,110.0,,,1.05,PQ,68247-1,0,BELLACORICK,BELLACORICK,1.0,2.0,2.0,IE,9.7037
14013,110.0,,,1.04886,PQ,67025-1,0,SRAHNAKILLY,SRAHNAKILLY,1.0,2.0,2.0,IE,9.7591
14016,110.0,,,1.049,PQ,67071-5,0,CROAGHAUN,CROAGHAUN,1.0,2.0,2.0,IE,9.7433
14461,110.0,,,1.05627,PQ,,0,BAN_CAP,BAN,1.0,6.0,6.0,IE,10.5669
14619,110.0,,,1.04403,PQ,,0,BARRYM T,BARRYM,1.0,8.0,8.0,IE,10.0581
14720,220.0,,,1.0517,PQ,14771-1,0,NISA BELCAMP,NISA BELCAMP,1.0,11.0,11.0,IE,-0.9862
15010,110.0,,,1.05616,PQ,,0,BRINNY,BRINNY,1.0,6.0,6.0,IE,10.5591
15220,220.0,,,1.05483,PQ,,0,BRACETOWN,BRACETOWN,1.0,11.0,11.0,IE,-1.0269
16011,110.0,,,1.05185,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,11.8446
16110,110.0,,,1.05988,PQ,,0,CLONKEEN,CLONKEEN,1.0,5.0,5.0,IE,14.1841
16410,110.0,,,1.06958,PQ,16471-1,0,BALLYMONEEN,BALLYMONEEN,1.0,2.0,2.0,IE,5.1505
16411,110.0,,,1.07001,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,5.1066
16461,110.0,,,1.07001,PQ,,0,CASH_CAP,CASH,1.0,2.0,2.0,IE,5.1066
16661,110.0,,,1.06738,PQ,,0,CBAR_CAP,CBAR,1.0,2.0,2.0,IE,4.1517
16662,110.0,,,1.06844,PQ,,0,CBAR_SVC,CBAR,1.0,2.0,2.0,IE,4.1517
17010,110.0,,,1.05,PQ,17074-4,0,CATH FALL,CATH FALL,1.0,1.0,1.0,IE,-5.5369
17061,110.0,,,1.05,PQ,,0,CATH_CAP,CATH,1.0,1.0,1.0,IE,-5.5369
17261,110.0,,,1.06147,PQ,,0,CAHR_CAP,CAHR,1.0,8.0,8.0,IE,7.0801
17411,110.0,,,1.04616,PQ,,0,CKM_COUNTRY,CKM_COUNTRY,1.0,11.0,11.0,IE,-3.1554
17420,220.0,,,1.05257,PQ,17471-1,0,DUBLIN ARRAY,DUBLIN ARRAY,1.0,11.0,11.0,IE,-1.6528
17431,220.0,,,1.056,PQ,,0,CKMN_PST,CKMN,1.0,11.0,11.0,IE,-3.0184
17462,220.0,,,1.05242,PQ,,0,CKM_SR,CKM_SR,1.0,11.0,11.0,IE,-1.733
17810,110.0,,,1.04948,PQ,,0,CASTLEFARM,CASTLEFARM,1.0,5.0,5.0,IE,11.6192
18010,110.0,,,1.01431,PQ,,0,COOKSTOWN A,COOKSTOWN A,1.0,11.0,11.0,IE,-10.1323
18810,110.0,,,1.05072,PQ,18871-1,0,BALLYNADRIDE,BALLYNADRIDE,1.0,5.0,5.0,IE,8.3507
20411,110.0,,,1.03238,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-5.0322
20416,110.0,,,1.05036,PQ,,0,CORDUFF HOT,CORDUFF HOT,1.0,11.0,11.0,IE,-1.1827
20900,110.0,,,1.08632,PQ,67062-1,0,BUFFY,BUFFY,1.0,2.0,2.0,IE,3.8877
21210,110.0,,,1.05825,PQ,21274-1,0,COOLSHAMROGE,COOLSHAMROGE,1.0,4.0,4.0,IE,6.7866
21261,110.0,,,1.05591,PQ,,0,DRU_CAP,DRU,1.0,4.0,4.0,IE,6.7861
21661,110.0,,,1.05183,PQ,,0,DOON_CAP,DOON,1.0,8.0,8.0,IE,6.7071
22044,380.0,,,1.0635,PQ,,0,DUNSERIESCAP,DUNSERIESCAP,1.0,11.0,11.0,IE,1.7959
22261,110.0,,,1.05178,PQ,,0,DUNM_CAP,DUNM,1.0,6.0,6.0,IE,10.6244
22419,110.0,,,1.04044,PQ,,0,DALLOW T,DALLOW,1.0,8.0,8.0,IE,8.7751
22610,110.0,,,1.05,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-3.248
22612,110.0,,,1.05,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-3.248
22613,110.0,,,1.05,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-3.248
22614,110.0,,,1.05,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-3.248
22811,110.0,,,1.07144,PQ,22871-1,0,DALTON_A2,DALTON_A2,1.0,2.0,2.0,IE,3.5152
22861,110.0,,,1.07144,PQ,,0,DALT_CAP,DALT,1.0,2.0,2.0,IE,3.5152
23019,110.0,,,1.02342,PQ,,0,DUNFIR_T,DUNFIR_T,1.0,11.0,11.0,IE,-4.1833
23610,110.0,,,1.05662,PQ,23682-1,0,SLIEVECALLAN,SLIEVECALLAN,1.0,4.0,4.0,IE,7.0134
24819,110.0,,,1.04434,PQ,,0,FASSAROE_T,FASSAROE_T,1.0,11.0,11.0,IE,-3.3219
25610,110.0,,,1.04711,PQ,25675-1,0,NEWBARN,NEWBARN,1.0,11.0,11.0,IE,-4.477
25674,110.0,,,1.04698,PQ,,0,TEG HUNTSTOW,HUNTSTOW,2.0,11.0,11.0,IE,-4.5257
27219,110.0,,,1.04456,PQ,,0,GRFRAT T,GRFRAT,1.0,11.0,11.0,IE,-3.679
27281,110.0,,,1.04438,PQ,,0,GRIFFINRATH,GRIFFINRATH,1.0,11.0,11.0,IE,-3.7036
27460,220.0,,,1.08081,PQ,,0,GI_OFFSHORE,GI_OFFSHORE,1.0,9.0,9.0,IE,12.4711
28019,110.0,,,1.04993,PQ,,0,GOLAGH T,GOLAGH,1.0,1.0,1.0,IE,-7.7285
28261,110.0,,,1.04764,PQ,,0,GWE_CAP,GWE,1.0,1.0,1.0,IE,-6.5411
28411,110.0,,,1.03709,PQ,,0,GORMAN ESS,GORMAN,1.0,7.0,7.0,IE,-4.6893
28710,110.0,,,1.05,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-7.704
28712,110.0,,,1.05,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-7.704
28810,110.0,,,1.05389,PQ,28814-2,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,13.7441
30820,220.0,,,1.05457,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,-3.0975
31019,110.0,,,1.03387,PQ,,0,IKERIN T,IKERIN,1.0,8.0,8.0,IE,8.2278
31911,110.0,,,1.05158,PQ,,0,KNOCKANURE B,KNOCKANURE B,1.0,5.0,5.0,IE,12.1091
31920,220.0,,,1.05476,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,11.7228
32060,220.0,,,1.05495,PQ,32071-1,0,KNOCKRAHA OF,KNOCKRAHA OF,1.0,10.0,10.0,IE,16.1055
32210,110.0,,,1.04498,PQ,,0,KILNAP,KILNAP,1.0,10.0,10.0,IE,11.3697
32461,110.0,,,1.03884,PQ,,0,KILTEEL_CAP,KILTEEL,1.0,11.0,11.0,IE,-4.8985
32661,110.0,,,1.04703,PQ,,0,KKY_CAP,KKY,1.0,9.0,9.0,IE,2.7349
32810,110.0,,,1.04942,PQ,,0,KILLONAN2,KILLONAN2,1.0,8.0,8.0,IE,8.3978
33410,110.0,,,1.05015,PQ,33471-1,0,BENDINSTOWN,BENDINSTOWN,1.0,9.0,9.0,IE,2.1482
34620,220.0,,,1.05208,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,11.4357
35011,110.0,,,1.04158,PQ,,0,LANESBORO_A2,LANESBORO_A2,1.0,3.0,3.0,IE,1.2108
35211,110.0,,,1.05361,PQ,,0,LOUTHB,LOUTHB,1.0,7.0,7.0,IE,-3.6098
35231,275.0,,,1.02942,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-0.5189
35232,275.0,,,1.02958,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-0.5197
35261,110.0,,,1.0639,PQ,,0,LOU_CAP,LOU,1.0,7.0,7.0,IE,-3.6696
35611,110.0,,,1.0514,PQ,,0,LISDRUMDOAGH,LISDRUMDOAGH,1.0,7.0,7.0,IE,-6.0224
35661,110.0,,,1.0514,PQ,,0,LISD_CAP,LISD,1.0,7.0,7.0,IE,-6.0224
35861,110.0,,,1.03646,PQ,,0,LKY_CAP,LKY,1.0,1.0,1.0,IE,-11.8474
35862,110.0,,,1.03802,PQ,,0,LKY_SVC,LKY,1.0,1.0,1.0,IE,-11.8474
36210,110.0,,,1.05,PQ,36271-1,0,LISHEEN,LISHEEN,1.0,8.0,8.0,IE,7.64
36411,110.0,,,1.04915,PQ,36471-1,0,CRORY,CRORY,1.0,9.0,9.0,IE,5.9234
36671,150.0,,,1.00162,PQ,36671-1,0,GREENLINK,GREENLINK,2.0,9.0,9.0,IE,13.5131
39420,220.0,,,1.07169,PQ,39475-1,0,W_SKERD ROCK,SKERD ROCK,1.0,4.0,4.0,IE,11.3072
39444,380.0,,,1.04124,PQ,,0,MPTSERIESCAP,MPTSERIESCAP,1.0,4.0,4.0,IE,15.3939
39610,110.0,,,1.04583,PQ,,0,MARINA,MARINA,1.0,10.0,10.0,IE,11.4044
40061,110.0,,,1.03403,PQ,,0,MUL_CAP,MUL,1.0,3.0,3.0,IE,-3.1364
40461,110.0,,,1.06583,PQ,,0,MOY_CAP,MOY,1.0,2.0,2.0,IE,6.5729
40462,110.0,,,1.06583,PQ,,0,MOYCAP2,MOYCAP2,1.0,2.0,2.0,IE,6.5729
43619,110.0,,,1.04488,PQ,,0,OUTAGH T,OUTAGH,1.0,5.0,5.0,IE,7.6858
43844,380.0,,,1.06965,PQ,,0,OLDSERIESCAP,OLDSERIESCAP,1.0,4.0,4.0,IE,9.3493
44661,220.0,,,1.05,PQ,,0,PBEG REACTOR,PBEG REACTOR,1.0,11.0,11.0,IE,-1.0318
44662,220.0,,,1.05526,PQ,,0,PBEG REACTOR,PBEG REACTOR,1.0,11.0,11.0,IE,-3.1072
44731,220.0,,,1.05708,PQ,44736-1,0,CODLING 1,CODLING 1,1.0,11.0,11.0,IE,-0.7711
44732,220.0,,,1.06235,PQ,44737-1,0,CODLING 2,CODLING 2,1.0,11.0,11.0,IE,-2.8494
44733,220.0,,,1.06235,PQ,44738-1,0,CODLING 3,CODLING 3,1.0,11.0,11.0,IE,-2.8494
47210,110.0,,,1.06453,PQ,,0,RAFFEENB,RAFFEENB,1.0,10.0,10.0,IE,12.8524
47261,110.0,,,1.06453,PQ,,0,RAFF_CAP,RAFF,1.0,10.0,10.0,IE,12.8524
49662,110.0,,,1.04851,PQ,,0,MOB_CAP,MOB,1.0,7.0,7.0,IE,-5.474
49861,110.0,,,1.05175,PQ,,0,SLIG_CAP,SLIG,1.0,2.0,2.0,IE,-1.1166
50019,110.0,,,1.05472,PQ,,0,SOMRST T,SOMRST,1.0,3.0,3.0,IE,8.8078
50619,110.0,,,1.03405,PQ,,0,STRATF T,STRATF,1.0,9.0,9.0,IE,0.9252
51319,110.0,,,1.05158,PQ,,0,CENTRAL PARK,CENTRAL PARK,1.0,11.0,11.0,IE,-4.0522
51410,110.0,,,1.05,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,11.8223
51911,110.0,,,1.0479,PQ,51971-1,0,CROAGHONAGH,CROAGHONAGH,1.0,1.0,1.0,IE,-7.6194
52219,110.0,,,1.05465,PQ,,0,TULBRK T,TULBRK,1.0,4.0,4.0,IE,9.5684
52610,110.0,,,1.05174,PQ,52675-1,0,TRIEN,TRIEN,1.0,5.0,5.0,IE,12.2107
52661,110.0,,,1.05658,PQ,,0,TRIE_CAP,TRIE,1.0,5.0,5.0,IE,8.7779
52861,110.0,,,1.05093,PQ,,0,TRAL_CAP,TRAL,1.0,5.0,5.0,IE,8.1339
53061,110.0,,,1.04858,PQ,,0,THUR_CAP,THUR,1.0,8.0,8.0,IE,7.3986
54622,220.0,,,1.06886,PQ,,0,WOODLAND,WOODLAND,1.0,11.0,11.0,IE,0.2027
54630,260.0,,,1.04392,PQ,54630-1,0,EASTWEST,EASTWEST,2.0,11.0,11.0,IE,3.8431
54640,380.0,,,1.05231,PQ,,0,PORTAN,PORTAN,1.0,11.0,11.0,IE,3.1978
55061,110.0,,,1.039,PQ,,0,WEXF_CAP,WEXF,1.0,9.0,9.0,IE,6.1673
66094,110.0,,,1.05,PQ,66095-1,0,SLIABH BAWN,SLIABH BAWN,1.0,3.0,3.0,IE,0.8779
66096,110.0,,,1.0508,PQ,68096-1,0,UPPERCHURCH,UPPERCHURCH,1.0,8.0,8.0,IE,7.9936
66121,220.0,,,1.05,PQ,,0,ORIEL,ORIEL,1.0,11.0,11.0,IE,-0.5805
66122,220.0,,,1.05557,PQ,,0,ORIEL LANDIN,ORIEL LANDIN,1.0,11.0,11.0,IE,-0.4554
66123,220.0,,,1.05606,PQ,66171-2,0,ORIEL OFFSHO,ORIEL OFFSHO,1.0,11.0,11.0,IE,-0.4157
68090,110.0,,,1.03948,PQ,68095-1,0,KNOCKNAMONA,KNOCKNAMONA,1.0,12.0,12.0,IE,9.9181
70010,110.0,,,1.01206,PQ,70091-SN,0,AGHYOULE,AGHYOULE,1.0,14.0,14.0,NI,-4.7526
70111,110.0,,,1.04602,PQ,,0,AIRP,AIRP,1.0,13.0,13.0,NI,-4.0653
70112,110.0,,,1.04601,PQ,,0,AIRP1B,AIRP1,1.0,13.0,13.0,NI,-4.0657
70311,110.0,,,1.02974,PQ,70390-CR,0,ANTR1A,ANTR1,1.0,13.0,13.0,NI,0.0288
70312,110.0,,,1.02582,PQ,,0,ANTR1B,ANTR1,1.0,13.0,13.0,NI,0.0848
70510,110.0,,,1.04112,PQ,70507-7,0,BAFD1-,BAFD1,1.0,13.0,13.0,NI,3.1521
70520,275.0,,,1.03743,PQ,70513-A,0,BAFD2-,BAFD2,1.0,13.0,13.0,NI,2.8456
71011,110.0,,,1.02703,PQ,71037-EL,0,BAME1A,BAME1,1.0,14.0,14.0,NI,-0.1425
71012,110.0,,,1.0265,PQ,,0,BAME1B,BAME1,1.0,14.0,14.0,NI,-0.2066
71511,110.0,,,1.05112,PQ,,0,BANB1A,BANB1,1.0,13.0,13.0,NI,-3.7583
71512,110.0,,,1.0524,PQ,,0,BANB1B,BANB1,1.0,13.0,13.0,NI,-3.6291
72010,110.0,,,1.03243,PQ,,0,BAVA1-,BAVA1,1.0,13.0,13.0,NI,1.5193
72021,110.0,,,1.03243,PQ,,0,TBESS,TBESS,1.0,13.0,13.0,NI,1.5192
72511,110.0,,,1.03491,PQ,,0,BNCH1A,BNCH1,1.0,13.0,13.0,NI,-4.9355
72512,110.0,,,1.0349,PQ,,0,BNCH1B,BNCH1,1.0,13.0,13.0,NI,-4.9381
73011,110.0,,,1.0465,PQ,,0,BELN1A,BELN1,1.0,13.0,13.0,NI,-3.7028
73012,110.0,,,1.0465,PQ,,0,BELN1B,BELN1,1.0,13.0,13.0,NI,-3.7028
73500,110.0,,,1.03,PQ,73501-BR,0,BROCK1,BROCK1,1.0,14.0,14.0,NI,0.4161
73510,110.0,,,1.02973,PQ,73530-CE,0,GARVAGH NI,GARVAGH NI,1.0,14.0,14.0,NI,0.3754
74011,110.0,,,1.03268,PQ,74091-CH,0,CARN1A,CARN1,1.0,13.0,13.0,NI,1.6063
74012,110.0,,,1.03267,PQ,,0,CARN1B,CARN1,1.0,13.0,13.0,NI,1.6171
74511,110.0,,,1.04915,PQ,,0,CAST1A,CAST1,1.0,13.0,13.0,NI,-3.7639
74512,110.0,,,1.04915,PQ,,0,CAST1B,CAST1,1.0,13.0,13.0,NI,-3.7639
74520,275.0,,,1.02988,PQ,,0,CAST2-,CAST2,1.0,13.0,13.0,NI,0.2215
74711,110.0,,,1.04668,PQ,,0,CENT1A,CENT1,1.0,13.0,13.0,NI,-3.718
74712,110.0,,,1.04668,PQ,,0,CENT1B,CENT1,1.0,13.0,13.0,NI,-3.718
75010,110.0,,,1.01917,PQ,75092-GR,0,COLE1-,COLE1,1.0,14.0,14.0,NI,-1.0804
75012,110.0,,,1.01917,PQ,,0,COL_HISC,COL_HISC,1.0,14.0,14.0,NI,-1.0804
75510,110.0,,,1.05851,PQ,75515-ST,0,COOL1-,COOL1,1.0,14.0,14.0,NI,1.3925
75511,110.0,,,1.05851,PQ,,0,COOL1,COOL1,1.0,14.0,14.0,NI,1.3925
75514,110.0,,,1.05851,PQ,,0,COOL_CAP,COOL,1.0,14.0,14.0,NI,1.3925
75520,275.0,,,1.03366,PQ,75516-GT,0,COOLKEER,COOLKEER,1.0,14.0,14.0,NI,2.9324
75521,275.0,,,1.0337,PQ,,0,COOL2A,COOL2,1.0,14.0,14.0,NI,2.9193
75522,275.0,,,1.03369,PQ,,0,COOL2B,COOL2,1.0,14.0,14.0,NI,2.9193
75523,275.0,,,1.03366,PQ,,0,SKRAFT_SC,SKRAFT_SC,1.0,14.0,14.0,NI,2.9324
75610,110.0,,,1.05953,PQ,75630-AU,0,AUGHT,AUGHT,1.0,14.0,14.0,NI,1.4264
75611,110.0,,,1.05881,PQ,,0,CULMORE_RD,CULMORE_RD,1.0,14.0,14.0,NI,1.3928
75710,110.0,,,1.04671,PQ,,0,CORP ST,CORP ST,1.0,13.0,13.0,NI,-3.7136
75810,110.0,,,1.02136,PQ,75830-BQ,0,CREAGH,CREAGH,1.0,14.0,14.0,NI,-1.9488
76011,110.0,,,1.04785,PQ,,0,CREG1A,CREG1,1.0,13.0,13.0,NI,-3.7781
76012,110.0,,,1.04785,PQ,,0,CREG1B,CREG1,1.0,13.0,13.0,NI,-3.7779
76511,110.0,,,1.04579,PQ,,0,DONE1C,DONE1C,1.0,13.0,13.0,NI,-3.5283
76512,110.0,,,1.04595,PQ,,0,DONE1B,DONE1,1.0,13.0,13.0,NI,-3.5289
76513,110.0,,,1.04464,PQ,,0,DONE1D,DONE1D,1.0,13.0,13.0,NI,-3.5017
76514,110.0,,,1.04258,PQ,,0,DONE1A,DONE1,1.0,13.0,13.0,NI,-3.4755
76810,110.0,,,1.0307,PQ,,0,DROMORE,DROMORE,1.0,14.0,14.0,NI,-2.4626
77010,110.0,,,1.05521,PQ,77090-MN,0,DRUM1-,DRUM1,1.0,14.0,14.0,NI,-3.125
77210,110.0,,,1.03215,PQ,77291-CA,0,DRUMQUIN,DRUMQUIN,1.0,14.0,14.0,NI,-2.0754
77211,110.0,,,1.03217,PQ,77231-CM,0,CURR_WF,CURR_WF,1.0,14.0,14.0,NI,-2.0703
77212,110.0,,,1.03223,PQ,77232-PT,0,WIND_PT,WIND_PT,1.0,14.0,14.0,NI,-2.0678
77511,110.0,,,1.04236,PQ,77591-CR,0,DUNG1-,DUNG1,1.0,14.0,14.0,NI,-2.2035
77512,110.0,,,1.04236,PQ,,0,DUNG1B,DUNG1,1.0,14.0,14.0,NI,-2.2035
78511,110.0,,,1.03353,PQ,78590-LI,0,EDEN1A,EDEN1,1.0,13.0,13.0,NI,1.9524
78512,110.0,,,1.03353,PQ,,0,EDEN1B,EDEN1,1.0,13.0,13.0,NI,1.9645
79010,110.0,,,1.01691,PQ,79091-CA,0,ENNISKIL,ENNISKIL,1.0,14.0,14.0,NI,-3.9566
79015,110.0,,,1.01726,PQ,,0,ENNK_PST,ENNK,1.0,14.0,14.0,NI,-6.8771
79016,110.0,,,1.04498,PQ,,0,ENNK_PST,ENNK,1.0,14.0,14.0,NI,-6.804
79017,110.0,,,1.01726,PQ,,0,ENNISKILLEN,ENNISKILLEN,1.0,14.0,14.0,NI,-6.8771
79510,110.0,,,1.02424,PQ,79530-CB,0,CAM,CAM,1.0,14.0,14.0,NI,-0.6639
80011,110.0,,,1.04511,PQ,,0,FINY1A,FINY1,1.0,13.0,13.0,NI,-3.3504
80012,110.0,,,1.04555,PQ,,0,FINY1B,FINY1,1.0,13.0,13.0,NI,-3.3539
80511,110.0,,,1.02938,PQ,,0,GLEN1A,GLEN1,1.0,14.0,14.0,NI,-0.0013
80512,110.0,,,1.02938,PQ,,0,GLEN1B,GLEN1,1.0,14.0,14.0,NI,-0.0014
80710,110.0,,,1.04091,PQ,80700-SS,0,GORT,GORT,1.0,14.0,14.0,NI,-1.7869
80711,110.0,,,1.04091,PQ,,0,GORT SC,GORT SC,1.0,14.0,14.0,NI,-1.7869
81010,110.0,,,1.0459,PQ,,0,HANA1A,HANA1,1.0,13.0,13.0,NI,-3.283
81011,110.0,,,1.0459,PQ,,0,HANA1B,HANA1,1.0,13.0,13.0,NI,-3.283
81020,275.0,,,1.03282,PQ,,0,HANA2A,HANA2,1.0,13.0,13.0,NI,0.508
81031,110.0,,,1.04592,PQ,,0,COLINGLEN_BE,COLINGLEN_BE,1.0,13.0,13.0,NI,-3.2835
81510,110.0,,,1.0324,PQ,81530-CG,0,KELS1-,KELS1,1.0,14.0,14.0,NI,0.3796
81511,110.0,,,1.03241,PQ,,0,KELL_WIND1,KELL_WIND1,1.0,14.0,14.0,NI,0.3795
81512,110.0,,,1.03246,PQ,,0,KELL_WIND2,KELL_WIND2,1.0,14.0,14.0,NI,0.379
81520,275.0,,,1.02838,PQ,,0,KELS2-,KELS2,1.0,14.0,14.0,NI,2.5364
81810,110.0,,,1.05282,PQ,81831-EL,0,KILL1-CL,KILL1-CL,1.0,14.0,14.0,NI,1.147
82020,275.0,,,1.02495,PQ,82003-3,0,KILR2-,KILR2,1.0,13.0,13.0,NI,3.1316
82511,110.0,,,1.04786,PQ,,0,KNCK1A,KNCK1,1.0,13.0,13.0,NI,-3.8144
82512,110.0,,,1.04787,PQ,,0,KNCK1B,KNCK1,1.0,13.0,13.0,NI,-3.8136
83011,110.0,,,1.02928,PQ,83091-EH,0,LARN1A,LARN1,1.0,13.0,13.0,NI,1.2034
83012,110.0,,,1.02974,PQ,,0,LARN1B,LARN1,1.0,13.0,13.0,NI,1.2568
83510,110.0,,,1.04137,PQ,83591-A1,0,LIMA1-,LIMA1,1.0,14.0,14.0,NI,-0.3896
84011,110.0,,,1.0444,PQ,84095-BA,0,LISB1A,LISB1,1.0,13.0,13.0,NI,-3.6054
84012,110.0,,,1.04484,PQ,,0,LISB1B,LISB1,1.0,13.0,13.0,NI,-3.5965
84411,110.0,,,1.05481,PQ,,0,LSMR1A,LSMR1,1.0,14.0,14.0,NI,1.1112
84412,110.0,,,1.0548,PQ,84491-CU,0,LSMR1B,LSMR1,1.0,14.0,14.0,NI,1.1104
84511,110.0,,,1.01941,PQ,84590-CL,0,LOGE1A,LOGE1,1.0,14.0,14.0,NI,-1.383
84512,110.0,,,1.01101,PQ,,0,LOGE1B,LOGE1,1.0,14.0,14.0,NI,-1.3869
85020,275.0,,,1.03289,PQ,,0,MAGF2-,MAGF2,1.0,13.0,13.0,NI,1.8865
85510,110.0,,,1.03688,PQ,85590-GR,0,MAKL1-CL,MAKL1-CL,1.0,14.0,14.0,NI,-1.1876
86220,275.0,,,1.03746,PQ,,0,BALLYCRO,BALLYCRO,1.0,13.0,13.0,NI,2.8353
86221,275.0,,,1.0,Slack,86221 import,1,SCOTLAND,SCOTLAND,3.0,13.0,13.0,NI,0.0
86280,110.0,,,1.01837,PQ,,0,MOYL_DUM,MOYL,1.0,13.0,13.0,NI,2.8353
86311,110.0,,,1.04526,PQ,,0,NARD1A,NARD1,1.0,13.0,13.0,NI,-4.2579
86312,110.0,,,1.04475,PQ,86332-BY,0,NARD1B,NARD1,1.0,13.0,13.0,NI,-4.3209
86511,110.0,,,1.03881,PQ,,0,NEWY1A,NEWY1,1.0,13.0,13.0,NI,-4.6203
86512,110.0,,,1.03877,PQ,86590-CH,0,NEWY1B,NEWY1,1.0,13.0,13.0,NI,-4.6245
87510,110.0,,,1.03475,PQ,87591-T1,0,OMAH1-,OMAH1,1.0,14.0,14.0,NI,-2.0413
87900,110.0,,,1.02856,PQ,87991-BR,0,RASHARK1,RASHARK1,1.0,14.0,14.0,NI,-0.2192
87901,110.0,,,1.02836,PQ,,0,T_GOWANGIS,T_GOWANGIS,1.0,14.0,14.0,NI,-0.7538
88011,110.0,,,1.03819,PQ,,0,RATH1A,RATH1,1.0,13.0,13.0,NI,-4.6901
88012,110.0,,,1.0375,PQ,,0,RATH1B,RATH1,1.0,13.0,13.0,NI,-4.7306
88511,110.0,,,1.0488,PQ,,0,ROSE1A,ROSE1,1.0,13.0,13.0,NI,-3.809
88512,110.0,,,1.0488,PQ,,0,ROSE1B,ROSE1,1.0,13.0,13.0,NI,-3.8094
89210,110.0,,,1.05216,PQ,89202-S2,0,SKRK1-,SKRK1,1.0,14.0,14.0,NI,1.2405
89311,110.0,,,1.05586,PQ,,0,SPRN1A,SPRN1,1.0,14.0,14.0,NI,1.134
89312,110.0,,,1.05586,PQ,,0,SPRN1B,SPRN1,1.0,14.0,14.0,NI,1.1326
89510,110.0,,,1.05053,PQ,89591-O1,0,STRABANE,STRABANE,1.0,14.0,14.0,NI,0.6123
89515,110.0,,,1.05218,PQ,,0,STRA_PST,STRA,1.0,14.0,14.0,NI,-15.4212
89516,110.0,,,1.0117,PQ,,0,STRA_PST,STRA,1.0,14.0,14.0,NI,-14.5986
89517,110.0,,,1.05218,PQ,,0,STRABANE ZER,STRABANE ZER,1.0,14.0,14.0,NI,-15.4212
90011,110.0,,,1.0589,PQ,,0,TAND1A,TAND1,1.0,13.0,13.0,NI,-3.068
90012,110.0,,,1.0589,PQ,,0,TAND1B,TAND1,1.0,13.0,13.0,NI,-3.068
90020,275.0,,,1.02821,PQ,,0,TANDRAGEE,TANDRAGEE,1.0,13.0,13.0,NI,0.2613
90210,110.0,,,1.04258,PQ,90231-CC,0,TREM,TREM,1.0,14.0,14.0,NI,-1.8034
90310,110.0,,,1.04624,PQ,,0,TAMNAMOR,TAMNAMOR,1.0,13.0,13.0,NI,-1.8704
90320,275.0,,,1.03176,PQ,,0,TAMNAMOR,TAMNAMOR,1.0,13.0,13.0,NI,0.9486
90331,110.0,,,1.04624,PQ,,0,HERON_BES,HERON_BES,1.0,13.0,13.0,NI,-1.8704
90420,275.0,,,1.03177,PQ,,0,TURLEENA,TURLEENA,1.0,13.0,13.0,NI,0.8536
90440,380.0,,,1.03926,PQ,,0,TURLEENA,TURLEENA,1.0,13.0,13.0,NI,1.4765
90511,110.0,,,1.05093,PQ,90540-LH,0,WARN1A,WARN1,1.0,13.0,13.0,NI,-3.8102
90512,110.0,,,1.05095,PQ,,0,WARN1B,WARN1,1.0,13.0,13.0,NI,-3.8084
90710,110.0,,,1.04655,PQ,,0,YORK ST,YORK ST,1.0,13.0,13.0,NI,-3.6935
star:1072-1041-10421-2,220.0,0.0,0.0,1.05275,PQ,,0,star of 1072-1041-10421-2,STAR,1.0,,,--,14.2997
star:1122-1121-11221-1,220.0,0.0,0.0,1.04016,PQ,,0,star of 1122-1121-11221-1,STAR,1.0,,,--,2.0682
star:1122-1121-11222-2,220.0,0.0,0.0,1.04016,PQ,,0,star of 1122-1121-11222-2,STAR,1.0,,,--,2.0682
star:1212-1211-12121-1,220.0,0.0,0.0,1.05726,PQ,,0,star of 1212-1211-12121-1,STAR,1.0,,,--,13.9662
star:1212-12111-12122-2,220.0,0.0,0.0,1.05726,PQ,,0,star of 1212-12111-12122-2,STAR,1.0,,,--,13.9662
star:1244-1243-12402-1,380.0,0.0,0.0,1.01547,PQ,,0,star of 1244-1243-12402-1,STAR,1.0,,,--,15.8571
star:1472-1471-14721-1,220.0,0.0,0.0,1.04193,PQ,,0,star of 1472-1471-14721-1,STAR,1.0,,,--,-4.0059
